37695046;;;;116679567;;;;159105155;;;;371309470;;;;430660491;;;;435285905;;;;448272430;;;;470420047;;;;522733929;;;;604339201;;;;742506468;;;;886880444;;;;911495027;;;;1207376715;;;;1542534578;;;;1697486432;;;;1727552671;;;;1753665364;;;;1766948163;;;;1808223335;;;;1858553678;;;;2013004078;;;;2039415011;;;;2067041420;;;;2193084743;;;;2205307451;;;;2577696665;;;;2601856799;;;;2718816518;;;;2741203268;;;;2840588002;;;;2948292157;;;;3083589007;;;;3159490980;;;;3224530472;;;;3398999051;;;;3407079393;;;;3512535442;;;;3653308632;;;;3728188947;;;;3765118519;;;;3786730726;;;;3796975790;;;;3842771049;;;;3907300384;;;;3917984150;;;;3925378185;;;;4113400539;;;;4177852124;;;;4249208682;;;;
#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2595.91;0;;0;1475.08;0;;1;2094.43;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2057.83;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2154.11;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1599.04;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1742.3;0;;1;2147.6;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1107.31;0;;0;1489.57;0;;1;1969.52;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2023.1;0;;0;1475.08;0;;1;2073.44;0;;0;1489.57;0;;0;1303.68;0;;1;1960.15;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2048.9;0;;0;1511.3;0;;
1;1841;0;;0;1494.4;0;;0;1489.57;0;;1;2669.18;0;;0;1475.08;0;;1;2150.88;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2095.25;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2205.79;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1631.59;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1778.14;0;;1;2239.87;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1119.06;0;;0;1489.57;0;;1;2035.06;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2091.73;0;;0;1475.08;0;;1;2137.81;0;;0;1489.57;0;;0;1303.68;0;;1;2013.97;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2095.12;0;;0;1511.3;0;;
1;1835.32;0;;0;1494.4;0;;0;1489.57;0;;1;2647.35;0;;0;1475.08;0;;1;2131.69;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2086.34;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2190.6;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1624.24;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1770.7;0;;1;2211.23;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1114.62;0;;0;1489.57;0;;1;2014.97;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2073.41;0;;0;1475.08;0;;1;2118.2;0;;0;1489.57;0;;0;1303.68;0;;1;1997.69;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2076.17;0;;0;1511.3;0;;
1;1830.56;0;;0;1494.4;0;;0;1489.57;0;;1;2638.3;0;;0;1475.08;0;;1;2124.19;0;;0;1491.98;0;;0;1525.78;0;;1;2152.69;0;;0;1504.06;0;;1;2077.18;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2176.74;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1599.25;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1762.8;0;;1;2200.19;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1102.55;0;;0;1489.57;0;;1;2005.46;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2070.27;0;;0;1475.08;0;;1;2112.81;0;;0;1489.57;0;;0;1303.68;0;;1;1984.68;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2070.42;0;;0;1511.3;0;;
1;1832.61;0;;0;1494.4;0;;0;1489.57;0;;1;2648.16;0;;0;1475.08;0;;1;2119.65;0;;0;1491.98;0;;0;1525.78;0;;1;2120.57;0;;0;1504.06;0;;1;2068.63;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2171.96;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1619.92;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1760.03;0;;1;2192.72;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1113.47;0;;0;1489.57;0;;1;1999.77;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2059.91;0;;0;1475.08;0;;1;2105.7;0;;0;1489.57;0;;0;1303.68;0;;1;1975.81;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2064.03;0;;0;1511.3;0;;
1;1840.91;0;;0;1494.4;0;;0;1489.57;0;;1;2670.88;0;;0;1475.08;0;;1;2132.15;0;;0;1491.98;0;;0;1525.78;0;;1;2154.98;0;;0;1504.06;0;;1;2076.13;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2168.54;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1626.62;0;;0;1482.33;0;;0;1482.33;0;;1;2059.99;0;;1;1767.3;0;;1;2188.64;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1112.46;0;;0;1489.57;0;;1;2005.78;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2065.89;0;;0;1475.08;0;;1;2108.93;0;;0;1489.57;0;;0;1303.68;0;;1;1974.62;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2072.09;0;;0;1511.3;0;;
1;1832.25;0;;0;1494.4;0;;0;1489.57;0;;1;2656.38;0;;0;1475.08;0;;1;2124.01;0;;0;1491.98;0;;0;1525.78;0;;1;2153.58;0;;0;1504.06;0;;1;2065.67;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2170.54;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1619.73;0;;0;1482.33;0;;0;1482.33;0;;1;2091.91;0;;1;1760.49;0;;1;2192.89;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1112.45;0;;0;1489.57;0;;1;1997.45;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2059.27;0;;0;1475.08;0;;1;2103.5;0;;0;1489.57;0;;0;1303.68;0;;1;1969.13;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2063.12;0;;0;1511.3;0;;
1;1828.37;0;;0;1494.4;0;;0;1489.57;0;;1;2645.87;0;;0;1475.08;0;;1;2122.36;0;;0;1491.98;0;;0;1525.78;0;;1;2146.96;0;;0;1504.06;0;;1;2066.37;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2173.2;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1595.54;0;;0;1482.33;0;;0;1482.33;0;;1;2101.6;0;;1;1760.21;0;;1;2179.75;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1113.46;0;;0;1489.57;0;;1;1997.49;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2054.27;0;;0;1475.08;0;;1;2096.44;0;;0;1489.57;0;;0;1303.68;0;;1;1969.64;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2054.42;0;;1;1840.05;0;;
1;1819.62;0;;0;1494.4;0;;0;1489.57;0;;1;2642.64;0;;0;1475.08;0;;1;2115.41;0;;0;1491.98;0;;0;1525.78;0;;1;2146.28;0;;0;1504.06;0;;1;2058.69;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2166.89;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1611.9;0;;0;1482.33;0;;0;1482.33;0;;1;2095.52;0;;1;1751.47;0;;1;2175.39;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1111.42;0;;0;1489.57;0;;1;1987.37;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2043.76;0;;0;1475.08;0;;1;2091.71;0;;0;1489.57;0;;0;1303.68;0;;1;1959.89;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2046.95;0;;1;1831.33;0;;
1;1917.38;0;;0;1494.4;0;;0;1489.57;0;;1;2763.36;0;;0;1475.08;0;;1;2229.66;0;;0;1491.98;0;;0;1525.78;0;;1;2209.18;0;;0;1504.06;0;;1;2151.72;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2264.13;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1697.42;0;;0;1482.33;0;;0;1482.33;0;;1;2200.31;0;;1;1837.33;0;;1;2288.06;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1144.18;0;;1;2258.68;0;;1;2105.13;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2145.34;0;;0;1475.08;0;;1;2206.36;0;;0;1489.57;0;;0;1303.68;0;;1;2065.99;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2139.98;0;;1;1928.74;0;;
1;1824.69;0;;0;1494.4;0;;0;1489.57;0;;1;2646.4;0;;0;1475.08;0;;1;2128.47;0;;0;1491.98;0;;0;1525.78;0;;1;2144.19;0;;0;1504.06;0;;1;2070.46;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2162.61;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1623;0;;0;1482.33;0;;0;1482.33;0;;1;2110.04;0;;1;1762.81;0;;1;2192.13;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1120.43;0;;1;2157.94;0;;1;2006.62;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2042.88;0;;0;1475.08;0;;1;2103.89;0;;0;1489.57;0;;0;1303.68;0;;1;1971.88;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2065.62;0;;1;1841.53;0;;
1;1846.5;0;;0;1494.4;0;;0;1489.57;0;;1;2664.68;0;;0;1475.08;0;;1;2149.15;0;;0;1491.98;0;;0;1525.78;0;;1;2161.66;0;;0;1504.06;0;;1;2086.04;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2184.34;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1621.22;0;;1;2054.82;0;;0;1482.33;0;;1;2125.47;0;;1;1776.13;0;;1;2205.14;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1117.84;0;;1;2183.85;0;;1;2032.1;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2067.04;0;;0;1475.08;0;;1;2124.12;0;;0;1489.57;0;;0;1303.68;0;;1;1988.89;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2078.56;0;;1;1866.96;0;;
1;1852.67;0;;0;1494.4;0;;0;1489.57;0;;1;2679.2;0;;0;1475.08;0;;1;2156.41;0;;0;1491.98;0;;0;1525.78;0;;1;2184.24;0;;0;1504.06;0;;1;2094.44;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2190.77;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1643;0;;1;2073.42;0;;0;1482.33;0;;1;2135.29;0;;1;1782.91;0;;1;2216.9;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1127.59;0;;1;2191.04;0;;1;2037.93;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2072.99;0;;0;1475.08;0;;1;2131.21;0;;0;1489.57;0;;0;1303.68;0;;1;1994.68;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2087.73;0;;1;1868.2;0;;
1;1840.37;0;;0;1494.4;0;;0;1489.57;0;;1;2677.59;0;;0;1475.08;0;;1;2153.25;0;;0;1491.98;0;;0;1525.78;0;;1;2134.67;0;;0;1504.06;0;;1;2087.93;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2191.15;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1642.4;0;;1;2069.4;0;;0;1482.33;0;;1;2118.38;0;;1;1782.64;0;;1;2213.59;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1121.83;0;;1;2186.98;0;;1;2035.58;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2072.72;0;;0;1475.08;0;;1;2130.22;0;;1;1590.21;0;;0;1303.68;0;;1;1995.05;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2078.38;0;;1;1871.38;0;;
1;1850.59;0;;0;1494.4;0;;0;1489.57;0;;1;2680.09;0;;0;1475.08;0;;1;2157.93;0;;0;1491.98;0;;0;1525.78;0;;1;2141.04;0;;0;1504.06;0;;1;2096.76;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2195.25;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1641.51;0;;1;2074.44;0;;0;1482.33;0;;1;2121.47;0;;1;1786;0;;1;2218.92;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1125.53;0;;1;2190.48;0;;1;2037.63;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2074.5;0;;0;1475.08;0;;1;2132.18;0;;1;1586.3;0;;0;1303.68;0;;1;1994.62;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2086.45;0;;1;1870.54;0;;
1;1837.49;0;;0;1494.4;0;;0;1489.57;0;;1;2663.25;0;;0;1475.08;0;;1;2147.06;0;;0;1491.98;0;;0;1525.78;0;;1;2145.03;0;;0;1504.06;0;;1;2075.03;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2181.31;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1636.03;0;;1;2070.74;0;;0;1482.33;0;;1;2095.2;0;;1;1783.11;0;;1;2208.41;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1119.53;0;;1;2186.35;0;;1;2026.68;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2062.77;0;;0;1475.08;0;;1;2125.49;0;;1;1611.15;0;;0;1303.68;0;;1;1984.4;0;;0;1513.71;0;;0;1511.3;0;;1;2056.59;0;;1;2060.87;0;;1;1861.26;0;;
1;1837.67;0;;0;1494.4;0;;0;1489.57;0;;1;2669.7;0;;0;1475.08;0;;1;2152.89;0;;0;1491.98;0;;0;1525.78;0;;1;2110.12;0;;0;1504.06;0;;1;2082.28;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2179.25;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1650.03;0;;1;2070.55;0;;0;1482.33;0;;1;2114.71;0;;1;1774.31;0;;1;2211.75;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1126.33;0;;1;2189.83;0;;1;2029.13;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2077.35;0;;0;1475.08;0;;1;2129.97;0;;1;1625.17;0;;0;1303.68;0;;1;1985.93;0;;0;1513.71;0;;0;1511.3;0;;1;2088.34;0;;1;2070.2;0;;1;1853.9;0;;
1;1843.21;0;;0;1494.4;0;;0;1489.57;0;;1;2673.68;0;;0;1475.08;0;;1;2156.66;0;;0;1491.98;0;;0;1525.78;0;;1;2125.14;0;;0;1504.06;0;;1;2081.02;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2191.48;0;;0;1542.68;0;;1;1988.42;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1599.08;0;;1;2095.46;0;;0;1482.33;0;;1;2098.66;0;;1;1777.4;0;;1;2208.48;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1112.12;0;;1;2186.27;0;;1;2032.65;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2078.76;0;;0;1475.08;0;;1;2128.24;0;;1;1630.63;0;;0;1303.68;0;;1;1988.64;0;;0;1513.71;0;;0;1511.3;0;;1;2093.6;0;;1;2055.27;0;;1;1875.36;0;;
1;1832.34;0;;0;1494.4;0;;0;1489.57;0;;1;2673.19;0;;0;1475.08;0;;1;2152.42;0;;0;1491.98;0;;0;1525.78;0;;1;2115.49;0;;0;1504.06;0;;1;2071.16;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2177.77;0;;0;1542.68;0;;1;2088.9;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1620.04;0;;1;2086.96;0;;0;1482.33;0;;1;2106.42;0;;1;1767.14;0;;1;2205.19;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1115.07;0;;1;2177.74;0;;1;2028.17;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2067.71;0;;0;1475.08;0;;1;2119.92;0;;1;1623.88;0;;0;1303.68;0;;1;1983;0;;0;1513.71;0;;0;1511.3;0;;1;2118.37;0;;1;2059.02;0;;1;1864.65;0;;
1;1835.51;0;;0;1494.4;0;;0;1489.57;0;;1;2667.79;0;;0;1475.08;0;;1;2148.92;0;;0;1491.98;0;;0;1525.78;0;;1;2122.19;0;;0;1504.06;0;;1;2072.2;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2168.53;0;;0;1542.68;0;;1;2094.57;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1631.78;0;;1;2086.42;0;;0;1482.33;0;;1;2084.53;0;;1;1774.38;0;;1;2198.22;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1132.08;0;;1;2173.27;0;;1;2021.21;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2053.71;0;;0;1475.08;0;;1;2103.87;0;;1;1647.18;0;;0;1303.68;0;;1;1976.44;0;;0;1513.71;0;;1;2517.12;0;;1;2154.27;0;;1;2056.56;0;;1;1868.45;0;;
1;1826.59;0;;0;1494.4;0;;0;1489.57;0;;1;2667.64;0;;0;1475.08;0;;1;2149.04;0;;0;1491.98;0;;0;1525.78;0;;1;2120.42;0;;0;1504.06;0;;1;2068.29;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2174.62;0;;0;1542.68;0;;1;2107.66;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1621.97;0;;1;2085.06;0;;0;1482.33;0;;1;2108.2;0;;1;1763.4;0;;1;2201.78;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1124.17;0;;1;2175.31;0;;1;2024.31;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2054.08;0;;0;1475.08;0;;1;2110.61;0;;1;1655.59;0;;0;1303.68;0;;1;1978.55;0;;0;1513.71;0;;1;2411.13;0;;1;2135.99;0;;1;2061.27;0;;1;1866.24;0;;
1;1834.06;0;;0;1494.4;0;;0;1489.57;0;;1;2668.54;0;;0;1475.08;0;;1;2145.81;0;;1;2603.95;0;;0;1525.78;0;;1;2122.76;0;;0;1504.06;0;;1;2076.78;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2187.56;0;;0;1542.68;0;;1;2137.99;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1650.23;0;;1;2089.71;0;;0;1482.33;0;;1;2111.8;0;;1;1782.19;0;;1;2207.09;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1147.19;0;;1;2171.9;0;;1;2024.84;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2051.15;0;;0;1475.08;0;;1;2110.68;0;;1;1670.61;0;;0;1303.68;0;;1;1980.76;0;;0;1513.71;0;;1;2499.84;0;;1;2137.41;0;;1;2066.44;0;;1;1875.32;0;;
1;1827.55;0;;0;1494.4;0;;0;1489.57;0;;1;2673.95;0;;0;1475.08;0;;1;2147.71;0;;1;2593.4;0;;0;1525.78;0;;1;2107.08;0;;0;1504.06;0;;1;2067.78;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2182.48;0;;0;1542.68;0;;1;2143.66;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1632.75;0;;1;2086.62;0;;0;1482.33;0;;1;2111.9;0;;1;1766.3;0;;1;2208.5;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1132.27;0;;1;2177.66;0;;1;2023.32;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2053;0;;0;1475.08;0;;1;2112.09;0;;1;1660.05;0;;0;1303.68;0;;1;1978.96;0;;0;1513.71;0;;1;2488.73;0;;1;2139.75;0;;1;2063.69;0;;1;1867.67;0;;
1;1824.36;0;;0;1494.4;0;;0;1489.57;0;;1;2673.94;0;;0;1475.08;0;;1;2140.76;0;;1;2566.62;0;;0;1525.78;0;;1;2094.66;0;;0;1504.06;0;;1;2056.26;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2179.56;0;;0;1542.68;0;;1;2140.17;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1628.47;0;;1;2079.38;0;;0;1482.33;0;;1;2106.39;0;;1;1771.53;0;;1;2202.48;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1129.2;0;;1;2170.39;0;;1;2024.86;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2049.99;0;;1;1638.7;0;;1;2111.09;0;;1;1690.31;0;;0;1303.68;0;;1;1980.09;0;;0;1513.71;0;;1;2489.22;0;;1;2130.26;0;;1;2059.73;0;;1;1867.07;0;;
1;1825.81;0;;0;1494.4;0;;0;1489.57;0;;1;2677.7;0;;0;1475.08;0;;1;2146.08;0;;1;2556.52;0;;0;1525.78;0;;1;2083.06;0;;0;1504.06;0;;1;2061.76;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2181.58;0;;0;1542.68;0;;1;2136.23;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1629.38;0;;1;2088.6;0;;0;1482.33;0;;1;2114.34;0;;1;1766.28;0;;1;2207.59;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1128.68;0;;1;2172.28;0;;1;2024.35;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2048.7;0;;1;1640.38;0;;1;2113.6;0;;1;1699.09;0;;0;1303.68;0;;1;1978.85;0;;0;1513.71;0;;1;2477.47;0;;1;2128.77;0;;1;2060.17;0;;1;1864.29;0;;
